sweep,kind,shell,n_cells,n_anchors,mean_E,coll,mean_q,shell_n
342,virtual,2,361.0,50,1.76747,0.08587,5.58403,7.22
342,virtual,3,559.0,50,1.68942,0.06619,5.60942,11.18
344,closed,1,400.0,100,1.59481,0.035,5.38,4.0
344,closed,2,744.0,100,1.71703,0.07661,5.5905,7.44
344,closed,3,1115.0,100,1.72427,0.07623,5.75725,11.15
344,virtual,1,200.0,50,1.7055,0.075,5.3525,4.0
344,virtual,2,361.0,50,1.7295,0.07479,5.71191,7.22
344,virtual,3,556.0,50,1.74345,0.08633,5.71583,11.12
346,closed,1,400.0,100,1.64016,0.05,5.37833,4.0
346,closed,2,751.0,100,1.74266,0.08522,5.5668,7.51
346,closed,3,1109.0,100,1.7494,0.08747,5.74737,11.09
346,virtual,1,200.0,50,1.62705,0.045,5.29083,4.0
346,virtual,2,352.0,50,1.7211,0.07386,5.53078,7.04
346,virtual,3,543.0,50,1.75866,0.08656,5.6326,10.86
348,closed,1,400.0,100,1.72836,0.08,5.3725,4.0
348,closed,2,735.0,100,1.69949,0.06939,5.61111,7.35
348,closed,3,1106.0,100,1.74321,0.08409,5.74307,11.06
348,virtual,1,200.0,50,1.69392,0.065,5.27,4.0
348,virtual,2,365.0,50,1.78641,0.09315,5.49772,7.3
348,virtual,3,546.0,50,1.7307,0.07875,5.65354,10.92
350,closed,1,400.0,100,1.73857,0.08,5.37708,4.0
350,closed,2,740.0,100,1.73561,0.08243,5.58266,7.4
350,closed,3,1117.0,100,1.71396,0.07073,5.73157,11.17
350,virtual,1,200.0,50,1.71028,0.075,5.32083,4.0
350,virtual,2,360.0,50,1.74692,0.08611,5.57407,7.2
350,virtual,3,561.0,50,1.69453,0.06774,5.71569,11.22
352,closed,1,400.0,100,1.7618,0.09,5.38458,4.0
352,closed,2,739.0,100,1.73972,0.08525,5.59765,7.39
352,closed,3,1126.0,100,1.73372,0.08171,5.72099,11.26
352,virtual,1,200.0,50,1.76759,0.095,5.25667,4.0
352,virtual,2,345.0,50,1.70242,0.07246,5.53865,6.9
352,virtual,3,535.0,50,1.72977,0.08037,5.64953,10.7
354,closed,1,400.0,100,1.76289,0.0875,5.385,4.0
354,closed,2,743.0,100,1.7353,0.0821,5.60117,7.43
354,closed,3,1113.0,100,1.72077,0.07907,5.71923,11.13
354,virtual,1,200.0,50,1.62161,0.04,5.3825,4.0
354,virtual,2,389.0,50,1.677,0.0617,5.55099,7.78
354,virtual,3,580.0,50,1.72314,0.07931,5.7431,11.6
356,closed,1,400.0,100,1.70645,0.075,5.39917,4.0
356,closed,2,738.0,100,1.69969,0.06911,5.61495,7.38
356,closed,3,1136.0,100,1.7565,0.08803,5.70848,11.36
356,virtual,1,200.0,50,1.69886,0.07,5.20167,4.0
356,virtual,2,367.0,50,1.6505,0.05177,5.53224,7.34
356,virtual,3,537.0,50,1.77161,0.09683,5.70764,10.74
358,closed,1,400.0,100,1.76628,0.09,5.38625,4.0
358,closed,2,747.0,100,1.73854,0.08166,5.6071,7.47
358,closed,3,1108.0,100,1.73719,0.08032,5.72999,11.08
358,virtual,1,200.0,50,1.67809,0.065,5.26333,4.0
358,virtual,2,361.0,50,1.75721,0.09141,5.51108,7.22
358,virtual,3,519.0,50,1.74137,0.08671,5.6718,10.38
360,closed,1,400.0,100,1.69052,0.0675,5.375,4.0
360,closed,2,737.0,100,1.73969,0.07598,5.61013,7.37
360,closed,3,1100.0,100,1.69969,0.06818,5.74167,11.0
360,virtual,1,200.0,50,1.73092,0.085,5.33167,4.0
360,virtual,2,368.0,50,1.72595,0.07609,5.61639,7.36
360,virtual,3,543.0,50,1.70008,0.0663,5.70964,10.86
362,closed,1,400.0,100,1.66903,0.0575,5.36542,4.0
362,closed,2,756.0,100,1.73038,0.07672,5.59546,7.56
362,closed,3,1094.0,100,1.69257,0.06764,5.75442,10.94
362,virtual,1,200.0,50,1.69591,0.065,5.30333,4.0
362,virtual,2,363.0,50,1.7029,0.06336,5.57254,7.26
362,virtual,3,534.0,50,1.71765,0.07491,5.7809,10.68
364,closed,1,400.0,100,1.6762,0.065,5.35208,4.0
364,closed,2,738.0,100,1.7289,0.07724,5.63098,7.38
364,closed,3,1111.0,100,1.72613,0.07831,5.74392,11.11
364,virtual,1,200.0,50,1.71864,0.075,5.27833,4.0
364,virtual,2,385.0,50,1.68482,0.06753,5.51645,7.7
364,virtual,3,582.0,50,1.70594,0.07216,5.66609,11.64
366,closed,1,400.0,100,1.73032,0.0775,5.38625,4.0
366,closed,2,750.0,100,1.71981,0.07867,5.58956,7.5
366,closed,3,1135.0,100,1.72281,0.07577,5.70705,11.35
366,virtual,1,200.0,50,1.66033,0.055,5.27667,4.0
366,virtual,2,340.0,50,1.75258,0.08235,5.54657,6.8
366,virtual,3,512.0,50,1.73682,0.08203,5.5931,10.24
368,closed,1,400.0,100,1.69619,0.0675,5.37375,4.0
368,closed,2,742.0,100,1.71276,0.07008,5.61388,7.42
368,closed,3,1128.0,100,1.73905,0.08422,5.71941,11.28
368,virtual,1,200.0,50,1.73055,0.08,5.24,4.0
368,virtual,2,375.0,50,1.73463,0.08533,5.52622,7.5
368,virtual,3,520.0,50,1.71227,0.07308,5.70513,10.4
370,closed,1,400.0,100,1.67902,0.06,5.38042,4.0
370,closed,2,739.0,100,1.76176,0.08931,5.61141,7.39
370,closed,3,1145.0,100,1.70724,0.06987,5.69549,11.45
370,virtual,1,200.0,50,1.66893,0.065,5.4475,4.0
370,virtual,2,374.0,50,1.80099,0.10428,5.7041,7.48
370,virtual,3,598.0,50,1.68554,0.06856,5.71098,11.96
372,closed,1,400.0,100,1.66632,0.06,5.36792,4.0
372,closed,2,728.0,100,1.7077,0.0728,5.61126,7.28
372,closed,3,1119.0,100,1.7676,0.09383,5.71209,11.19
372,virtual,1,200.0,50,1.72432,0.075,5.3675,4.0
372,virtual,2,383.0,50,1.7681,0.09138,5.55352,7.66
372,virtual,3,548.0,50,1.81039,0.10584,5.65237,10.96
374,closed,1,400.0,100,1.71546,0.075,5.36708,4.0
374,closed,2,737.0,100,1.71521,0.07734,5.58842,7.37
374,closed,3,1106.0,100,1.75051,0.0868,5.73162,11.06
374,virtual,1,200.0,50,1.8393,0.12,5.47,4.0
374,virtual,2,399.0,50,1.69775,0.06767,5.56767,7.98
374,virtual,3,600.0,50,1.74602,0.085,5.58389,12.0
376,closed,1,400.0,100,1.74084,0.08,5.36042,4.0
376,closed,2,721.0,100,1.71522,0.07351,5.59917,7.21
376,closed,3,1109.0,100,1.70533,0.06943,5.72332,11.09
376,virtual,1,200.0,50,1.73849,0.085,5.1475,4.0
376,virtual,2,336.0,50,1.74646,0.08631,5.55853,6.72
376,virtual,3,489.0,50,1.69087,0.06748,5.76551,9.78
378,closed,1,400.0,100,1.76152,0.0875,5.35625,4.0
378,closed,2,724.0,100,1.71913,0.07597,5.60889,7.24
378,closed,3,1102.0,100,1.72057,0.07623,5.72565,11.02
378,virtual,1,200.0,50,1.7049,0.075,5.29417,4.0
378,virtual,2,390.0,50,1.71077,0.06923,5.45812,7.8
378,virtual,3,548.0,50,1.70863,0.07117,5.70347,10.96
380,closed,1,400.0,100,1.75241,0.0875,5.34,4.0
380,closed,2,729.0,100,1.72682,0.07819,5.60151,7.29
380,closed,3,1090.0,100,1.74131,0.08257,5.73685,10.9
380,virtual,1,200.0,50,1.7215,0.08,5.28583,4.0
380,virtual,2,394.0,50,1.65772,0.05584,5.53173,7.88
380,virtual,3,601.0,50,1.77021,0.09484,5.60039,12.02
382,closed,1,400.0,100,1.6987,0.0625,5.34708,4.0
382,closed,2,726.0,100,1.72078,0.07576,5.60262,7.26
382,closed,3,1077.0,100,1.72925,0.08171,5.77344,10.77
382,virtual,1,200.0,50,1.76055,0.09,5.28083,4.0
382,virtual,2,379.0,50,1.79928,0.10026,5.54266,7.58
382,virtual,3,578.0,50,1.72946,0.07785,5.66609,11.56
384,closed,1,400.0,100,1.75455,0.0875,5.36125,4.0
384,closed,2,732.0,100,1.78256,0.09699,5.60565,7.32
384,closed,3,1093.0,100,1.73206,0.0796,5.76883,10.93
384,virtual,1,200.0,50,1.77615,0.095,5.2625,4.0
384,virtual,2,355.0,50,1.73331,0.08169,5.64225,7.1
384,virtual,3,539.0,50,1.74897,0.08534,5.80612,10.78
386,closed,1,400.0,100,1.6937,0.0675,5.35542,4.0
386,closed,2,732.0,100,1.71261,0.0724,5.59335,7.32
386,closed,3,1097.0,100,1.74038,0.08113,5.74278,10.97
386,virtual,1,200.0,50,1.72209,0.08,5.06083,4.0
386,virtual,2,349.0,50,1.72589,0.07736,5.48472,6.98
386,virtual,3,495.0,50,1.63691,0.04848,5.75286,9.9
388,closed,1,400.0,100,1.6981,0.0725,5.35083,4.0
388,closed,2,729.0,100,1.73335,0.07819,5.59031,7.29
388,closed,3,1091.0,100,1.68364,0.06599,5.74962,10.91
388,virtual,1,200.0,50,1.7504,0.09,5.315,4.0
388,virtual,2,369.0,50,1.73955,0.08401,5.55149,7.38
388,virtual,3,544.0,50,1.71803,0.07353,5.74418,10.88
390,closed,1,400.0,100,1.68041,0.06,5.3375,4.0
390,closed,2,732.0,100,1.76468,0.09016,5.60314,7.32
390,closed,3,1096.0,100,1.71026,0.07208,5.73403,10.96
390,virtual,1,200.0,50,1.74207,0.085,5.22,4.0
390,virtual,2,367.0,50,1.78002,0.09264,5.54087,7.34
390,virtual,3,505.0,50,1.74147,0.07921,5.70792,10.1
392,closed,1,400.0,100,1.82538,0.11,5.33917,4.0
392,closed,2,739.0,100,1.70691,0.07172,5.58773,7.39
392,closed,3,1095.0,100,1.7205,0.0758,5.74368,10.95
392,virtual,1,200.0,50,1.62592,0.05,5.3125,4.0
392,virtual,2,354.0,50,1.68809,0.06497,5.60452,7.08
392,virtual,3,549.0,50,1.66426,0.05647,5.7207,10.98
394,closed,1,400.0,100,1.73022,0.0775,5.34542,4.0
394,closed,2,742.0,100,1.74597,0.08491,5.55885,7.42
394,closed,3,1091.0,100,1.71649,0.07424,5.74412,10.91
394,virtual,1,200.0,50,1.72352,0.075,5.345,4.0
394,virtual,2,353.0,50,1.70158,0.07082,5.59585,7.06
394,virtual,3,554.0,50,1.7027,0.0704,5.67268,11.08
396,closed,1,400.0,100,1.77955,0.09,5.34917,4.0
396,closed,2,744.0,100,1.77301,0.0914,5.57818,7.44
396,closed,3,1082.0,100,1.70254,0.07301,5.76248,10.82
396,virtual,1,200.0,50,1.59555,0.035,5.37833,4.0
396,virtual,2,369.0,50,1.75372,0.08401,5.55691,7.38
396,virtual,3,588.0,50,1.75639,0.09014,5.5496,11.76
398,closed,1,400.0,100,1.72826,0.08,5.36333,4.0
398,closed,2,732.0,100,1.75727,0.0847,5.59244,7.32
398,closed,3,1086.0,100,1.67872,0.06354,5.74862,10.86
398,virtual,1,200.0,50,1.71715,0.075,5.24,4.0
398,virtual,2,353.0,50,1.74982,0.08499,5.50425,7.06
398,virtual,3,520.0,50,1.71818,0.075,5.65449,10.4
400,closed,1,400.0,100,1.64072,0.0475,5.35958,4.0
400,closed,2,736.0,100,1.67217,0.06114,5.59035,7.36
400,closed,3,1096.0,100,1.76534,0.09124,5.72856,10.96
400,virtual,1,200.0,50,1.73274,0.075,5.1925,4.0
400,virtual,2,352.0,50,1.69636,0.06818,5.52509,7.04
400,virtual,3,516.0,50,1.69212,0.06202,5.63566,10.32
402,closed,1,400.0,100,1.73369,0.08,5.37083,4.0
402,closed,2,746.0,100,1.69651,0.06836,5.60121,7.46
402,closed,3,1105.0,100,1.73679,0.08145,5.72519,11.05
402,virtual,1,200.0,50,1.66282,0.055,5.18667,4.0
402,virtual,2,345.0,50,1.69348,0.06377,5.51353,6.9
402,virtual,3,529.0,50,1.71288,0.07561,5.60397,10.58
404,closed,1,400.0,100,1.68313,0.0625,5.36333,4.0
404,closed,2,749.0,100,1.67757,0.06008,5.59168,7.49
404,closed,3,1105.0,100,1.74633,0.08326,5.72624,11.05
404,virtual,1,200.0,50,1.72289,0.08,5.24667,4.0
404,virtual,2,365.0,50,1.73561,0.08219,5.49909,7.3
404,virtual,3,558.0,50,1.71158,0.07527,5.53674,11.16
406,closed,1,400.0,100,1.70044,0.0725,5.34708,4.0
406,closed,2,751.0,100,1.71625,0.07324,5.57124,7.51
406,closed,3,1093.0,100,1.73682,0.0796,5.73163,10.93
406,virtual,1,200.0,50,1.78,0.1,5.28917,4.0
406,virtual,2,358.0,50,1.67253,0.06145,5.5852,7.16
406,virtual,3,545.0,50,1.69903,0.07156,5.69878,10.9
408,closed,1,400.0,100,1.75166,0.085,5.34125,4.0
408,closed,2,744.0,100,1.73645,0.08199,5.60193,7.44
408,closed,3,1095.0,100,1.72385,0.07763,5.74353,10.95
408,virtual,1,200.0,50,1.79374,0.09,5.35,4.0
408,virtual,2,359.0,50,1.73611,0.08357,5.65692,7.18
408,virtual,3,547.0,50,1.74292,0.08592,5.74375,10.94
410,closed,1,400.0,100,1.72667,0.08,5.36417,4.0
410,closed,2,744.0,100,1.7567,0.08737,5.59969,7.44
410,closed,3,1097.0,100,1.74817,0.08569,5.72972,10.97
410,virtual,1,200.0,50,1.69272,0.065,5.37083,4.0
410,virtual,2,369.0,50,1.77982,0.09756,5.51626,7.38
410,virtual,3,566.0,50,1.69897,0.0689,5.62721,11.32
412,closed,1,400.0,100,1.69826,0.07,5.36292,4.0
412,closed,2,742.0,100,1.74385,0.08491,5.61478,7.42
412,closed,3,1109.0,100,1.72228,0.07845,5.74076,11.09
412,virtual,1,200.0,50,1.65161,0.05,5.275,4.0
412,virtual,2,355.0,50,1.73664,0.07887,5.59531,7.1
412,virtual,3,510.0,50,1.75556,0.08431,5.79542,10.2
414,closed,1,400.0,100,1.75722,0.09,5.34875,4.0
414,closed,2,738.0,100,1.72171,0.07588,5.5953,7.38
414,closed,3,1106.0,100,1.74167,0.08318,5.74397,11.06
414,virtual,1,200.0,50,1.66322,0.055,5.10333,4.0
414,virtual,2,346.0,50,1.7449,0.08382,5.48121,6.92
414,virtual,3,489.0,50,1.78984,0.1002,5.78562,9.78
416,closed,1,400.0,100,1.75257,0.085,5.33708,4.0
416,closed,2,728.0,100,1.67586,0.06181,5.60485,7.28
416,closed,3,1093.0,100,1.7201,0.07868,5.75297,10.93
416,virtual,1,200.0,50,1.6604,0.06,5.2575,4.0
416,virtual,2,354.0,50,1.76738,0.0904,5.60923,7.08
416,virtual,3,556.0,50,1.71587,0.07734,5.72182,11.12
418,closed,1,400.0,100,1.70205,0.0675,5.33042,4.0
418,closed,2,726.0,100,1.71593,0.07851,5.60767,7.26
418,closed,3,1094.0,100,1.74262,0.08775,5.73705,10.94
418,virtual,1,200.0,50,1.78332,0.09,5.26,4.0
418,virtual,2,367.0,50,1.6715,0.05995,5.57675,7.34
418,virtual,3,565.0,50,1.7011,0.06726,5.66991,11.3
420,closed,1,400.0,100,1.70273,0.0725,5.35375,4.0
420,closed,2,727.0,100,1.68336,0.06327,5.59147,7.27
420,closed,3,1123.0,100,1.69869,0.06768,5.71638,11.23
420,virtual,1,200.0,50,1.72219,0.08,5.345,4.0
420,virtual,2,378.0,50,1.73284,0.08201,5.48721,7.56
420,virtual,3,565.0,50,1.76093,0.09027,5.67404,11.3
422,closed,1,400.0,100,1.73192,0.075,5.33917,4.0
422,closed,2,725.0,100,1.77235,0.09379,5.60897,7.25
422,closed,3,1108.0,100,1.69405,0.06859,5.72202,11.08
422,virtual,1,200.0,50,1.76241,0.095,5.2025,4.0
422,virtual,2,352.0,50,1.67911,0.05966,5.46875,7.04
422,virtual,3,526.0,50,1.67883,0.06274,5.72307,10.52
424,closed,1,400.0,100,1.6706,0.06,5.33625,4.0
424,closed,2,735.0,100,1.79967,0.1034,5.57959,7.35
424,closed,3,1095.0,100,1.70991,0.07397,5.75327,10.95
424,virtual,1,200.0,50,1.76341,0.095,5.34167,4.0
424,virtual,2,373.0,50,1.79048,0.10188,5.47989,7.46
424,virtual,3,550.0,50,1.71965,0.07636,5.67091,11.0
426,closed,1,400.0,100,1.74595,0.085,5.345,4.0
426,closed,2,730.0,100,1.72669,0.08219,5.59018,7.3
426,closed,3,1107.0,100,1.70358,0.06865,5.71213,11.07
426,virtual,1,200.0,50,1.82059,0.105,5.34833,4.0
426,virtual,2,381.0,50,1.73775,0.08136,5.62423,7.62
426,virtual,3,554.0,50,1.77138,0.09747,5.74428,11.08
428,closed,1,400.0,100,1.69573,0.07,5.33917,4.0
428,closed,2,723.0,100,1.72178,0.07607,5.60719,7.23
428,closed,3,1095.0,100,1.71129,0.07397,5.72907,10.95
428,virtual,1,200.0,50,1.77459,0.09,5.29417,4.0
428,virtual,2,368.0,50,1.83234,0.10598,5.51947,7.36
428,virtual,3,535.0,50,1.6896,0.06542,5.67227,10.7
430,closed,1,400.0,100,1.77209,0.0925,5.34792,4.0
430,closed,2,724.0,100,1.71615,0.07182,5.6227,7.24
430,closed,3,1109.0,100,1.78368,0.09739,5.73354,11.09
430,virtual,1,200.0,50,1.64888,0.055,5.2625,4.0
430,virtual,2,373.0,50,1.65931,0.0563,5.53351,7.46
430,virtual,3,560.0,50,1.7333,0.08036,5.6497,11.2
432,closed,1,400.0,100,1.76686,0.09,5.35167,4.0
432,closed,2,733.0,100,1.73616,0.08322,5.603,7.33
432,closed,3,1115.0,100,1.70977,0.07444,5.73259,11.15
432,virtual,1,200.0,50,1.70374,0.065,5.26667,4.0
432,virtual,2,364.0,50,1.75593,0.08791,5.54304,7.28
432,virtual,3,544.0,50,1.74609,0.0864,5.68627,10.88
434,closed,1,400.0,100,1.76238,0.0925,5.335,4.0
434,closed,2,736.0,100,1.68038,0.0625,5.61164,7.36
434,closed,3,1104.0,100,1.74512,0.08424,5.74457,11.04
434,virtual,1,200.0,50,1.65317,0.055,5.18833,4.0
434,virtual,2,361.0,50,1.79014,0.09972,5.44506,7.22
434,virtual,3,535.0,50,1.77785,0.09346,5.5729,10.7
436,closed,1,400.0,100,1.73027,0.0775,5.33792,4.0
436,closed,2,728.0,100,1.72712,0.07555,5.59135,7.28
436,closed,3,1100.0,100,1.75789,0.08727,5.71682,11.0
436,virtual,1,200.0,50,1.70404,0.07,5.3975,4.0
436,virtual,2,380.0,50,1.75155,0.08947,5.59956,7.6
436,virtual,3,570.0,50,1.68236,0.06842,5.72105,11.4
438,closed,1,400.0,100,1.71248,0.0725,5.36417,4.0
438,closed,2,733.0,100,1.7136,0.0764,5.59845,7.33
438,closed,3,1126.0,100,1.74419,0.08615,5.70648,11.26
438,virtual,1,200.0,50,1.69312,0.065,5.29333,4.0
438,virtual,2,373.0,50,1.7213,0.07775,5.59205,7.46
438,virtual,3,575.0,50,1.72863,0.08,5.67826,11.5
440,closed,1,400.0,100,1.77182,0.095,5.35792,4.0
440,closed,2,736.0,100,1.76427,0.09103,5.60349,7.36
440,closed,3,1125.0,100,1.7137,0.07378,5.69941,11.25
440,virtual,1,200.0,50,1.87637,0.125,5.32,4.0
440,virtual,2,377.0,50,1.78441,0.09284,5.51061,7.54
440,virtual,3,593.0,50,1.74122,0.08432,5.56605,11.86
442,closed,1,400.0,100,1.75529,0.0875,5.3525,4.0
442,closed,2,732.0,100,1.72537,0.07787,5.61658,7.32
442,closed,3,1120.0,100,1.74659,0.08482,5.71815,11.2
442,virtual,1,200.0,50,1.69219,0.07,5.38333,4.0
442,virtual,2,381.0,50,1.71606,0.07349,5.52406,7.62
442,virtual,3,588.0,50,1.75512,0.09014,5.54875,11.76
444,closed,1,400.0,100,1.74267,0.085,5.34583,4.0
444,closed,2,719.0,100,1.72411,0.07928,5.61892,7.19
444,closed,3,1108.0,100,1.71727,0.07401,5.71179,11.08
444,virtual,1,200.0,50,1.67105,0.06,5.29583,4.0
444,virtual,2,328.0,50,1.72908,0.07927,5.65854,6.56
444,virtual,3,542.0,50,1.80092,0.10148,5.61993,10.84
446,closed,1,400.0,100,1.7393,0.0825,5.35167,4.0
446,closed,2,725.0,100,1.7133,0.0731,5.60575,7.25
446,closed,3,1116.0,100,1.74787,0.08692,5.7046,11.16
446,virtual,1,200.0,50,1.84866,0.12,5.34583,4.0
446,virtual,2,348.0,50,1.67249,0.05747,5.58956,6.96
446,virtual,3,536.0,50,1.76247,0.09142,5.69963,10.72
448,closed,1,400.0,100,1.75221,0.0875,5.35333,4.0
448,closed,2,721.0,100,1.74047,0.0846,5.62436,7.21
448,closed,3,1114.0,100,1.72434,0.0772,5.70392,11.14
448,virtual,1,200.0,50,1.61314,0.04,5.30833,4.0
448,virtual,2,380.0,50,1.75815,0.08947,5.48465,7.6
448,virtual,3,532.0,50,1.77612,0.09398,5.68421,10.64
450,closed,1,400.0,100,1.7092,0.07,5.35208,4.0
450,closed,2,730.0,100,1.75346,0.0863,5.58927,7.3
450,closed,3,1108.0,100,1.73362,0.08123,5.71149,11.08
450,virtual,1,200.0,50,1.69412,0.065,5.17167,4.0
450,virtual,2,369.0,50,1.79889,0.09485,5.49322,7.38
450,virtual,3,511.0,50,1.68486,0.06067,5.6983,10.22
452,closed,1,400.0,100,1.70572,0.0725,5.3325,4.0
452,closed,2,728.0,100,1.7371,0.08516,5.58791,7.28
452,closed,3,1095.0,100,1.75172,0.08402,5.72542,10.95
452,virtual,1,200.0,50,1.67693,0.06,5.1975,4.0
452,virtual,2,381.0,50,1.70373,0.07349,5.49606,7.62
452,virtual,3,534.0,50,1.68483,0.06554,5.66323,10.68
454,closed,1,400.0,100,1.68929,0.065,5.36375,4.0
454,closed,2,733.0,100,1.77576,0.09413,5.54025,7.33
454,closed,3,1114.0,100,1.71504,0.07451,5.70123,11.14
454,virtual,1,200.0,50,1.68051,0.06,5.3325,4.0
454,virtual,2,364.0,50,1.65723,0.05769,5.64332,7.28
454,virtual,3,543.0,50,1.69874,0.06814,5.7523,10.86
456,closed,1,400.0,100,1.80292,0.105,5.36708,4.0
456,closed,2,739.0,100,1.74768,0.0866,5.54871,7.39
456,closed,3,1114.0,100,1.7007,0.07181,5.70646,11.14
456,virtual,1,200.0,50,1.79988,0.105,5.1175,4.0
456,virtual,2,345.0,50,1.7822,0.09275,5.51739,6.9
456,virtual,3,478.0,50,1.68383,0.06276,5.7228,9.56
458,closed,1,400.0,100,1.77683,0.0975,5.36875,4.0
458,closed,2,728.0,100,1.74053,0.08242,5.57898,7.28
458,closed,3,1115.0,100,1.71244,0.07534,5.69327,11.15
458,virtual,1,200.0,50,1.68157,0.065,5.2425,4.0
458,virtual,2,349.0,50,1.77992,0.09456,5.62703,6.98
458,virtual,3,560.0,50,1.75537,0.08929,5.70149,11.2
460,closed,1,400.0,100,1.75904,0.0925,5.35542,4.0
460,closed,2,732.0,100,1.75823,0.09016,5.59199,7.32
460,closed,3,1108.0,100,1.69836,0.06859,5.71074,11.08
460,virtual,1,200.0,50,1.72866,0.08,5.33333,4.0
460,virtual,2,379.0,50,1.73853,0.08707,5.51407,7.58
460,virtual,3,588.0,50,1.6867,0.06633,5.57823,11.76
462,closed,1,400.0,100,1.71595,0.075,5.3625,4.0
462,closed,2,734.0,100,1.74139,0.08311,5.58787,7.34
462,closed,3,1126.0,100,1.7237,0.07638,5.67792,11.26
462,virtual,1,200.0,50,1.74665,0.08,5.33583,4.0
462,virtual,2,365.0,50,1.67826,0.06027,5.5653,7.3
462,virtual,3,582.0,50,1.65417,0.05498,5.59794,11.64
464,closed,1,400.0,100,1.74443,0.09,5.35917,4.0
464,closed,2,734.0,100,1.71382,0.07629,5.59015,7.34
464,closed,3,1123.0,100,1.75439,0.08727,5.68804,11.23
464,virtual,1,200.0,50,1.72435,0.085,5.3975,4.0
464,virtual,2,380.0,50,1.75914,0.08947,5.54912,7.6
464,virtual,3,533.0,50,1.78141,0.09568,5.67355,10.66
466,closed,1,400.0,100,1.75994,0.09,5.37708,4.0
466,closed,2,739.0,100,1.76367,0.09337,5.57262,7.39
466,closed,3,1131.0,100,1.75428,0.08576,5.66033,11.31
466,virtual,1,200.0,50,1.73819,0.085,5.34833,4.0
466,virtual,2,363.0,50,1.76976,0.09642,5.62534,7.26
466,virtual,3,543.0,50,1.74608,0.08656,5.75629,10.86
468,closed,1,400.0,100,1.71522,0.0725,5.37,4.0
468,closed,2,738.0,100,1.75047,0.08808,5.56865,7.38
468,closed,3,1124.0,100,1.70613,0.07206,5.66934,11.24
468,virtual,1,200.0,50,1.78727,0.1,5.28,4.0
468,virtual,2,372.0,50,1.69421,0.0672,5.41308,7.44
468,virtual,3,533.0,50,1.78717,0.09756,5.52314,10.66
470,closed,1,400.0,100,1.73429,0.08,5.36,4.0
470,closed,2,735.0,100,1.69437,0.06667,5.57687,7.35
470,closed,3,1117.0,100,1.75487,0.08684,5.67651,11.17
470,virtual,1,200.0,50,1.73036,0.08,5.26333,4.0
470,virtual,2,357.0,50,1.69811,0.07283,5.48226,7.14
470,virtual,3,524.0,50,1.73901,0.08397,5.60814,10.48
472,closed,1,400.0,100,1.71358,0.0725,5.36375,4.0
472,closed,2,742.0,100,1.63243,0.04447,5.57233,7.42
472,closed,3,1118.0,100,1.70035,0.06887,5.69559,11.18
472,virtual,1,200.0,50,1.72292,0.075,5.32583,4.0
472,virtual,2,369.0,50,1.78104,0.10027,5.5673,7.38
472,virtual,3,582.0,50,1.71154,0.07388,5.69674,11.64
474,closed,1,400.0,100,1.77212,0.095,5.36042,4.0
474,closed,2,744.0,100,1.76969,0.09409,5.57527,7.44
474,closed,3,1139.0,100,1.71252,0.07112,5.68437,11.39
474,virtual,1,200.0,50,1.67975,0.07,5.30417,4.0
474,virtual,2,365.0,50,1.68611,0.06849,5.54749,7.3
474,virtual,3,549.0,50,1.71826,0.07286,5.61779,10.98
476,closed,1,400.0,100,1.72639,0.0775,5.36083,4.0
476,closed,2,748.0,100,1.7013,0.07086,5.54679,7.48
476,closed,3,1116.0,100,1.71186,0.07348,5.69937,11.16
476,virtual,1,200.0,50,1.68376,0.065,5.27833,4.0
476,virtual,2,374.0,50,1.73262,0.07754,5.55392,7.48
476,virtual,3,539.0,50,1.65802,0.05751,5.6679,10.78
478,closed,1,400.0,100,1.65857,0.0575,5.37417,4.0
478,closed,2,743.0,100,1.71006,0.06864,5.58703,7.43
478,closed,3,1124.0,100,1.714,0.07384,5.70863,11.24
478,virtual,1,200.0,50,1.81282,0.105,5.135,4.0
478,virtual,2,358.0,50,1.66261,0.05587,5.39898,7.16
478,virtual,3,526.0,50,1.69858,0.06844,5.61153,10.52
480,closed,1,400.0,100,1.82099,0.1125,5.3725,4.0
480,closed,2,742.0,100,1.69625,0.06739,5.58378,7.42
480,closed,3,1128.0,100,1.71489,0.0727,5.68957,11.28
480,virtual,1,200.0,50,1.68277,0.065,5.28083,4.0
480,virtual,2,381.0,50,1.68277,0.06562,5.49519,7.62
480,virtual,3,538.0,50,1.70642,0.06691,5.67627,10.76
482,closed,1,400.0,100,1.78702,0.1,5.38208,4.0
482,closed,2,749.0,100,1.69507,0.06542,5.56987,7.49
482,closed,3,1135.0,100,1.73681,0.08194,5.67592,11.35
482,virtual,1,200.0,50,1.71277,0.075,5.4275,4.0
482,virtual,2,390.0,50,1.72986,0.07949,5.5141,7.8
482,virtual,3,575.0,50,1.66375,0.05739,5.6858,11.5
484,closed,1,400.0,100,1.73359,0.08,5.38458,4.0
484,closed,2,741.0,100,1.70775,0.07287,5.58277,7.41
484,closed,3,1152.0,100,1.76113,0.09028,5.659,11.52
484,virtual,1,200.0,50,1.84846,0.115,5.34417,4.0
484,virtual,2,377.0,50,1.71561,0.07692,5.54819,7.54
484,virtual,3,583.0,50,1.75096,0.08748,5.65552,11.66
486,closed,1,400.0,100,1.69043,0.065,5.38792,4.0
486,closed,2,744.0,100,1.7719,0.09543,5.58849,7.44
486,closed,3,1145.0,100,1.74877,0.08559,5.67205,11.45
